# aempy GTK4 Format
 1374 639111.07 5922985.76 1890.81 57.6 160.0 327.0 782.0 1395.0 260.0 529.0 1035.0 1012.0 -0.03
 1374 639112.58 5922980.51 1890.81 57.4 158.0 327.0 793.0 1402.0 255.0 532.0 1044.0 1021.0 -0.03
 1374 639114.09 5922975.27 1890.91 57.4 156.0 327.0 813.0 1410.0 251.0 537.0 1053.0 1031.0 -0.03
 1374 639115.6 5922970.01 1890.81 57.5 154.0 326.0 837.0 1418.0 248.0 541.0 1063.0 1040.0 -0.02
 1374 639117.1 5922964.77 1890.81 57.5 151.0 325.0 860.0 1424.0 248.0 545.0 1074.0 1046.0 -0.02
 1374 639118.6 5922959.52 1890.91 57.6 147.0 324.0 880.0 1430.0 251.0 548.0 1084.0 1049.0 -0.02
 1374 639120.09 5922954.27 1891.11 57.7 142.0 321.0 894.0 1433.0 257.0 551.0 1087.0 1050.0 -0.03
 1374 639121.58 5922949.02 1891.51 58.0 138.0 317.0 902.0 1434.0 263.0 555.0 1083.0 1049.0 -0.02
 1374 639123.08 5922943.77 1892.01 58.3 135.0 311.0 904.0 1432.0 265.0 560.0 1072.0 1049.0 -0.01
 1374 639124.56 5922938.51 1892.61 58.6 132.0 305.0 900.0 1427.0 264.0 564.0 1057.0 1049.0 -0.02
 1374 639126.04 5922933.26 1893.31 59.0 128.0 300.0 891.0 1418.0 263.0 566.0 1042.0 1046.0 -0.02
 1374 639127.51 5922928.0 1894.01 59.4 122.0 296.0 879.0 1407.0 261.0 564.0 1028.0 1039.0 -0.01
 1374 639128.98 5922922.75 1894.81 59.9 112.0 293.0 866.0 1393.0 260.0 558.0 1017.0 1028.0 -0.02
 1374 639130.44 5922917.49 1895.71 60.4 101.0 292.0 854.0 1377.0 259.0 548.0 1007.0 1015.0 -0.02
 1374 639131.9 5922912.23 1896.71 60.9 92.0 291.0 843.0 1359.0 254.0 536.0 999.0 1003.0 -0.04
 1374 639133.36 5922906.98 1897.81 61.4 84.0 289.0 833.0 1338.0 246.0 525.0 991.0 995.0 -0.03
 1374 639134.81 5922901.72 1899.11 61.9 80.0 285.0 825.0 1315.0 235.0 518.0 982.0 990.0 -0.02
 1374 639136.26 5922896.45 1900.31 62.4 78.0 278.0 817.0 1290.0 224.0 515.0 971.0 988.0 -0.03
 1374 639137.71 5922891.2 1901.51 62.9 78.0 269.0 807.0 1265.0 215.0 515.0 958.0 984.0 -0.02
 1374 639139.16 5922885.94 1902.61 63.4 79.0 258.0 795.0 1241.0 210.0 515.0 945.0 977.0 -0.01
 1374 639140.61 5922880.68 1903.81 63.8 80.0 246.0 784.0 1217.0 210.0 514.0 932.0 968.0 -0.03
 1374 639142.05 5922875.43 1905.01 64.2 81.0 236.0 772.0 1194.0 213.0 511.0 920.0 956.0 -0.03
 1374 639143.5 5922870.17 1906.11 64.5 83.0 226.0 762.0 1173.0 218.0 507.0 909.0 944.0 -0.02
 1374 639144.94 5922864.91 1907.31 64.8 84.0 219.0 751.0 1154.0 222.0 501.0 898.0 933.0 -0.03
 1374 639146.38 5922859.65 1908.41 65.0 87.0 217.0 739.0 1136.0 225.0 494.0 888.0 922.0 -0.01
 1374 639147.83 5922854.39 1909.41 65.2 90.0 218.0 725.0 1118.0 227.0 485.0 882.0 912.0 -0.03
 1374 639149.27 5922849.13 1910.31 65.3 94.0 220.0 709.0 1097.0 228.0 474.0 879.0 903.0 -0.03
 1374 639150.73 5922843.89 1911.11 65.4 100.0 222.0 694.0 1073.0 230.0 461.0 880.0 896.0 -0.03
 1374 639152.17 5922838.62 1911.81 65.4 105.0 221.0 684.0 1048.0 234.0 446.0 885.0 889.0 -0.02
 1374 639153.63 5922833.38 1912.51 65.4 109.0 217.0 681.0 1024.0 240.0 432.0 891.0 882.0 -0.04
 1374 639155.08 5922828.12 1913.01 65.4 109.0 209.0 684.0 1005.0 249.0 418.0 895.0 873.0 -0.02
 1374 639156.54 5922822.86 1913.41 65.3 107.0 202.0 690.0 991.0 257.0 407.0 895.0 863.0 -0.02
 1374 639158.01 5922817.62 1913.71 65.2 103.0 197.0 694.0 982.0 264.0 399.0 888.0 855.0 -0.01
 1374 639159.48 5922812.36 1913.91 65.0 101.0 195.0 692.0 977.0 265.0 395.0 873.0 851.0 -0.01
 1374 639160.95 5922807.12 1914.01 64.9 102.0 197.0 685.0 974.0 261.0 393.0 852.0 849.0 -0.01
 1374 639162.42 5922801.86 1913.91 64.7 108.0 201.0 674.0 972.0 256.0 391.0 830.0 847.0 -0.02
 1374 639163.91 5922796.62 1913.71 64.5 118.0 207.0 662.0 971.0 251.0 389.0 811.0 844.0 -0.03
 1374 639165.39 5922791.36 1913.31 64.3 129.0 213.0 650.0 972.0 249.0 384.0 800.0 839.0 -0.02
 1374 639166.87 5922786.12 1912.91 64.1 138.0 220.0 639.0 974.0 249.0 378.0 793.0 834.0 -0.02
 1374 639168.36 5922780.86 1912.31 63.9 146.0 226.0 630.0 980.0 247.0 373.0 788.0 830.0 -0.02
 1374 639169.85 5922775.62 1911.71 63.7 153.0 231.0 625.0 988.0 242.0 372.0 780.0 830.0 -0.01
 1374 639171.34 5922770.36 1911.11 63.5 160.0 233.0 625.0 998.0 233.0 375.0 768.0 833.0 -0.01
 1374 639172.83 5922765.11 1910.31 63.4 168.0 231.0 627.0 1007.0 221.0 379.0 754.0 840.0 -0.01
 1374 639174.31 5922759.85 1909.51 63.2 174.0 228.0 629.0 1014.0 211.0 384.0 739.0 849.0 -0.03
 1374 639175.81 5922754.6 1908.71 63.1 177.0 226.0 629.0 1018.0 204.0 387.0 724.0 860.0 -0.03
 1374 639177.31 5922749.34 1907.81 62.9 180.0 225.0 626.0 1020.0 199.0 388.0 711.0 871.0 -0.02
 1374 639178.81 5922744.08 1907.01 62.8 181.0 225.0 621.0 1020.0 197.0 388.0 698.0 882.0 -0.02
 1374 639180.31 5922738.81 1906.21 62.6 182.0 225.0 615.0 1022.0 197.0 390.0 686.0 891.0 -0.03
 1374 639181.81 5922733.56 1905.41 62.5 185.0 223.0 611.0 1024.0 198.0 394.0 677.0 901.0 -0.03
